desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
442423000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108387_s.jpg,2022-08-18,장성천길10,[개] 믹스견,흰색,2022(년생),1.56(Kg),강원-속초-2022-00205,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108387.jpg,보호중,M,N,"3마리함께발견,생후한달",속초시유기동물보호소,033-636-2519,강원도 속초시 하도문길 103 (대포동),강원도 속초시,최화진,033-639-2583,,,,,
442423000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108887_s.jpg,2022-08-18,장성천길10,[개] 믹스견,흰색,2022(년생),1.26(Kg),강원-속초-2022-00204,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108887.jpg,보호중,F,N,"3마리함께발견,생후한달",속초시유기동물보호소,033-636-2519,강원도 속초시 하도문길 103 (대포동),강원도 속초시,최화진,033-639-2583,,,,,
442423000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108935_s.jpg,2022-08-18,청호동 새마을금고 앞,[개] 믹스견,황색,2022(년생),1.4(Kg),강원-속초-2022-00203,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108935.jpeg,보호중,M,N,생후한달,속초시유기동물보호소,033-636-2519,강원도 속초시 하도문길 103 (대포동),강원도 속초시,최화진,033-639-2583,,,,,
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818150891_s.jpg,2022-08-18,남산면 소주고개로 680,[개] 믹스견,갈색,2018(년생),10(Kg),강원-춘천-2022-00338,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220818150891.jpg,보호중,M,U,"갈색, 온순",춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092,,,,,
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508923_s.jpg,2022-08-18,석사동 697-5,[고양이] 한국 고양이,삼색,2020(년생),4(Kg),강원-춘천-2022-00337,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508923.jpg,보호중,F,U,"삼색, 온순, 케이지째로 버려짐",춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092,,,,,
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508468_s.jpg,2022-08-18,석사동 697-5,[고양이] 스코티시폴드,고등어색,2020(년생),4(Kg),강원-춘천-2022-00336,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508468.jpg,보호중,F,U,"고등어색, 온순, 케이지째로 버려짐",춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092,,,,,
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008724_s.jpg,2022-08-18,신동 1324,[개] 시츄,"검,흰색",2020(년생),4(Kg),강원-춘천-2022-00335,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008724.jpg,보호중,F,U,"상태비정상, 탈진",춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092,,,,,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181808975_s.jpg,2022-08-18,광주시 초월읍 산수로 일대,[고양이] 한국 고양이,고등어색,2021(년생),4.50(Kg),경기-광주-2022-00644,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181808975.jpg,보호중,M,N,"8-63, 몸에 상처, 신고자분이 붕대를 감아놓으신 상태로 입소, 온순한 성격",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,경기도 광주시,동물보호팀,031-760-4419,,,,,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181808883_s.jpg,2022-08-18,광주시 탄벌동 일대,[개] 믹스견,흰색,2015(년생),7.80(Kg),경기-광주-2022-00643,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181808883.jpg,보호중,M,Y,"8-62, 칩없음, 꼬리 미용되어있음, 살이 찐 상태, 온순한 성격",광주TNR동물병원초월,031-798-7583,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍),경기도 광주시,동물보호팀,031-760-4419,,,,,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181608105_s.jpg,2022-08-18,광주시 곤지암읍 독고개길 일대,[개] 믹스견,검백색,2020(년생),12.00(Kg),경기-광주-2022-00642,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181608105.jpg,보호중,F,N,"8-61, 칩없음, 겁이 많고 경계가 심한편",광주TNR동물병원초월,031-798-7583,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍),경기도 광주시,동물보호팀,031-760-4419,,,,,
441553000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508397_s.jpg,2022-08-18,동탄순환대로20길45,[개] 믹스견,흰색,2022(년생),3(Kg),경기-화성-2022-00853,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508397.jpg,보호중,M,N,"3~4개월추정, 낯가림없이 활발한 성격, 주인이 나타나지 않을시 구조자가 입양희망",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,,,,,
441553000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181308471_s.jpg,2022-08-18,송산면 칠곡리17-78,[개] 믹스견,갈색,2020(년생),15(Kg),경기-화성-2022-00852,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181308471.jpg,보호중,F,U,"다리에 철사가 묶여있었음, 사상충,아나플라즈마양성, 현재 도로시지켜줄개 구조단체에서 치료중",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,,,,,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008429_s.jpg,2022-08-18,대월면 경충대로,[개] 믹스견,삼색,2021(년생),5.50(Kg),경기-이천-2022-00470,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008429.jpg,보호중,M,N,"미용, 온순함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,,,,,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508699_s.jpg,2022-08-18,휴암로 140 컨테이너 밑,[개] 믹스견,갈색,2022(년생),2.29(Kg),경기-파주-2022-00452,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508699.jpeg,보호중,M,N,"1개월 반 추정, 순함",나은동물병원,031-944-8288,경기도 파주시 새꽃로 207 (아동동) 나은동물병원,경기도 파주시,파주시 동물보호팀,031-940-4824,,,,,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508951_s.jpg,2022-08-18,휴암로 140 컨테이너 밑,[개] 믹스견,"갈색, 검정",2022(년생),2.01(Kg),경기-파주-2022-00451,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508951.jpeg,보호중,F,N,"1개월 반 추정, 순함",나은동물병원,031-944-8288,경기도 파주시 새꽃로 207 (아동동) 나은동물병원,경기도 파주시,파주시 동물보호팀,031-940-4824,,,,,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508819_s.jpg,2022-08-18,휴암로 140 컨테이너 밑,[개] 믹스견,"검정, 갈색",2022(년생),1.62(Kg),경기-파주-2022-00450,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508819.jpeg,보호중,F,N,1개월 반 추정. 순함,나은동물병원,031-944-8288,경기도 파주시 새꽃로 207 (아동동) 나은동물병원,경기도 파주시,파주시 동물보호팀,031-940-4824,,,,,
441405000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108725_s.jpg,2022-08-18,처인구 모현읍 갈담1리 마을회관,[개] 보더 콜리,"회색,흰색",2017(년생),17(Kg),경기-용인-2022-00475,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108725.jpg,종료(반환),M,Y,"앉아, 손 훈련이 되어있음, 애교가 많은 아이",용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,경기도 용인시,동물보호과,031-324-3463,,,,,
441405000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108894[1]_s.jpg,2022-08-18,기흥구 상갈동 488-7,[개] 믹스견,"갈색,흰색",2022(년생),2.4(Kg),경기-용인-2022-00474,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108894[1].jpg,보호중,F,U,"2~3개월령 추정, 왼쪽 눈 상태 좋지않음, 사람을 좋아하는 아이",용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,경기도 용인시,동물보호과,031-324-3463,,,,,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181808490_s.jpg,2022-08-18,스타필드,[개] 보더 콜리,흰색에검정,2020(년생),11(Kg),경기-하남-2022-00323,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181808490.jpg,보호중,M,N,순하고  사람좋아함,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,,,,,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181608957_s.jpg,2022-08-18,덕풍천,[개] 시바,검갈색,2022(년생),2(Kg),경기-하남-2022-00322,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181608957.jpg,종료(반환),M,N,2달애기,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,,,,,
441403000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408932_s.jpg,2022-08-18,의왕시청에서 인수,[개] 진도견,백,2018(년생),10(Kg),경기-의왕-2022-00104,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181408932.jpg,보호중,M,N,"마름,순함,탈수",한국야생동물보호관리,031-296-0124,경기도 안산시 상록구 장상동 75-6,경기도 의왕시,의왕시청,031-345-2383,,,,,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508376_s.jpg,2022-08-18,과림동 469-1,[개] 믹스견,갈색,2022(년생),3(Kg),경기-시흥-2022-00485,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508376.jpg,보호중,M,N,"파란 눈을 가짐, 겁이 많음",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,,,,,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508868_s.jpg,2022-08-18,과림동 469-1,[개] 믹스견,검정,2022(년생),3.2(Kg),경기-시흥-2022-00484,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508868.jpg,보호중,M,N,"피부병 의심, 겁 많음, 생후 1개월로 추정",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,,,,,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508544_s.jpg,2022-08-18,동서장곡길 55,[고양이] 한국 고양이,치즈,2020(년생),4.4(Kg),경기-시흥-2022-00483,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508544.jpg,보호중,M,Y,사람에게 호의적,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,,,,,
441400000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181708666_s.jpg,2022-08-18,성호대로264,[고양이] 한국 고양이,치즈색,2022(년생),0.84(Kg),경기-오산-2022-00160,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181708666.jpg,종료(자연사),F,U,"기립불능,호흡곤란.예후불량",오산 유기동물보호소,031-372-9325,경기도 오산시 성호대로 36 (오산동),경기도 오산시,김세연,031-8036-7643,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908876_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-남양주-2022-00925,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908876.jpg,보호중,F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908305_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.6(Kg),경기-남양주-2022-00924,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908305.jpg,보호중,F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908278_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.7(Kg),경기-남양주-2022-00923,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908278.jpg,보호중,M,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908190_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흑갈색,2022(년생),1.5(Kg),경기-남양주-2022-00922,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908190.jpg,보호중,F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908873_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-남양주-2022-00921,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908873.jpg,보호중,F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908457_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-남양주-2022-00920,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908457.jpg,보호중,F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441399000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818190899_s.jpg,2022-08-18,퇴계원읍,[개] 믹스견,흰색,2022(년생),1.6(Kg),경기-남양주-2022-00919,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220818190899.jpg,보호중,M,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,,,,,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191208501_s.jpg,2022-08-18,본오동 976 부근,[고양이] 한국 고양이,흰검,2022(년생),0.7(Kg),경기-안산-2022-00832,2022-08-18,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208191208501.jpg,보호중,Q,N,탈진으로 쓰러져 있었음,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,,,,,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508396_s.jpg,2022-08-18,선부동1070-11부근,[개] 믹스견,흑백,2022(년생),4.8(Kg),경기-안산-2022-00831,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508396.jpg,보호중,M,N,"8개월추정,순함,빨간하네스",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,,,,,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408512_s.jpg,2022-08-18,동산로 31 부근,[고양이] 믹스묘,흰색,2021(년생),4.5(Kg),경기-안산-2022-00830,2022-08-18,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208181408512.jpg,보호중,M,Y,전체적으로 깨끗하고 순함,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,,,,,
